0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.197964017974038953e+00,5.882553527012245098e+00,6.368175559045406331e+00,7.564559148466440952e+00,1.007782420664352507e+01,8.079827381265113573e+00
0.000000000000000000e+00,6.170708963130396185e+00,6.133159614611342292e+00,6.062293202526059410e+00,7.283183402557222408e+00,9.591087465600903528e+00,6.516646876803459776e+00
4.349982642160535207e+00,5.871356683723504055e+00,5.555339897839363772e+00,7.076351254496395349e+00,6.839751654003630499e+00,8.789285037097190667e+00,6.129538765470639028e+00
4.297064905733801510e+00,6.031054539426228267e+00,7.050324599760473099e+00,8.485755488581304462e+00,5.870344706096728871e+00,6.388903171632024147e+00,6.036007925049247547e+00
4.297331603156967716e+00,5.498258294227969856e+00,6.098807329456868764e+00,8.647673984775071432e+00,6.263060636303139361e+00,6.365857220866304012e+00,5.795658636359703131e+00
